"k","alpha","ntop","lambda","nu","z_cutpoint","mean_cindex_dichot","se_cindex_dichot","mean_abs_logrank_z","se_abs_logrank_z"
2,0.3,270,0.349,0.056,-0.2,0.588842198802265,0.0185083590729332,1.48719560893178,0.386457776599655
2,0.3,270,0.349,0.056,0,0.59280141162387,0.0209696571126668,1.76411366007015,0.257349274487831
2,0.3,270,0.349,0.056,0.2,0.61417567440113,0.0198330626993882,2.01238060250238,0.47687415201917
2,0.3,270,0.349,0.056,0.4,0.613805359501978,0.0256420571534145,2.2250261641904,0.714346560029818
2,0.3,270,0.349,0.056,0.6,0.63354574414249,0.0216696619931244,3.12953433658699,0.963523548108456
2,0.3,270,0.349,0.056,0.8,0.59100648302268,0.0243020204242133,2.58514655687841,0.838168693095811
2,0.3,270,0.349,0.056,1,0.579942780013257,0.0186152733916858,2.45113440475779,0.678407415072303
2,0.3,270,0.349,0.056,1.2,0.574827865208017,0.0212533654123562,2.59006472020554,0.603651335428278
2,0.3,270,0.349,0.056,1.4,0.555390924561648,0.0166313593691859,2.09365428214521,0.618676382804795
2,0.3,270,0.349,0.056,1.6,0.544431566616018,0.0169506520809225,2.18981753918716,0.91395142404549
2,0.3,270,0.349,0.056,1.8,0.531991587971014,0.00746542299015813,1.88020422146059,0.496620537946251
2,0.3,270,0.349,0.056,2,0.515574609973013,0.00925261655832143,1.80633797022407,1.02359675953631
2,0.3,NA,0.349,0.056,-2,0.512012099034249,0.00450632536219342,0.82490656007712,0.283607351322989
2,0.3,NA,0.349,0.056,-1.8,0.508573617084692,0.00342351908034466,0.585715917608541,0.229105951808448
2,0.3,NA,0.349,0.056,-1.6,0.506808080361528,0.00499289094846227,0.792249838964545,0.120411769836653
2,0.3,NA,0.349,0.056,-1.4,0.512603076528711,0.00642053215859597,0.492332625381569,0.189883785080576
2,0.3,NA,0.349,0.056,-1.2,0.529144226507309,0.0106152322787529,0.726036291388017,0.2562277392542
2,0.3,NA,0.349,0.056,-1,0.530274592071045,0.0132477836322225,0.597017689090213,0.302550774055011
2,0.3,NA,0.349,0.056,-0.8,0.551299142747888,0.0171952218314118,0.950698220104869,0.42198513126345
2,0.3,NA,0.349,0.056,-0.6,0.556363050012467,0.0216362136758668,0.94453523737754,0.440136084406018
2,0.3,NA,0.349,0.056,-0.4,0.560064946092457,0.0228951183868782,1.17821022453672,0.432520324514399
2,0.3,NA,0.349,0.056,-0.2,0.580358507790045,0.0192136239674877,1.3879628304818,0.319575667691073
2,0.3,NA,0.349,0.056,0,0.583983013145237,0.0203357771488459,1.51166520457227,0.3663703559658
2,0.3,NA,0.349,0.056,0.2,0.590562959713179,0.0263348629881064,1.72977467352235,0.605910660602618
2,0.3,NA,0.349,0.056,0.4,0.614964286809678,0.0204511955169009,2.36286492622966,0.550373080251455
2,0.3,NA,0.349,0.056,0.6,0.60195211316753,0.0160058856695186,2.34690475515854,0.464075748184145
2,0.3,NA,0.349,0.056,0.8,0.57562970433944,0.0188336316120474,2.06635533720015,0.578988871942061
2,0.3,NA,0.349,0.056,1,0.560127274896882,0.0189937527155288,1.76167074823643,0.597703092681126
2,0.3,NA,0.349,0.056,1.2,0.553855767942042,0.0193536632645209,1.9064154179187,0.821065877047395
2,0.3,NA,0.349,0.056,1.4,0.557621506399622,0.0154258697856331,1.90366157951472,0.762636516053648
2,0.3,NA,0.349,0.056,1.6,0.548088125792123,0.015081933760697,2.19402497869707,0.547281731659403
2,0.3,NA,0.349,0.056,1.8,0.549088466143305,0.0162518134896447,2.35837353739752,0.684665306884339
2,0.3,NA,0.349,0.056,2,0.525712888753098,0.0167344171973791,2.65859054820168,0.567338877724519
2,0.35,270,0.349,0.056,-2,0.514270978331911,0.00098723763052988,0.971439178656822,0.0829438470022721
2,0.35,270,0.349,0.056,-1.8,0.519796761904222,0.00555510247139772,1.13439980474519,0.169851090390847
2,0.35,270,0.349,0.056,-1.6,0.514731655157421,0.00489569989308058,0.858631405506333,0.238691245054601
2,0.35,270,0.349,0.056,-1.4,0.512605719960887,0.00977560019865414,1.13126474289163,0.095468336925652
2,0.35,270,0.349,0.056,-1.2,0.518434467269705,0.0147485958877269,1.0698478970909,0.228249833454238
2,0.35,270,0.349,0.056,-1,0.528385911299758,0.0115222589139502,0.865051247442459,0.259215578973263
2,0.35,270,0.349,0.056,-0.8,0.538508656147447,0.0109070250422215,0.847111066353122,0.264011767147419
2,0.35,270,0.349,0.056,-0.6,0.569778808027485,0.00742136971929346,1.4573040521914,0.215239930936388
2,0.35,270,0.349,0.056,-0.4,0.585549180429244,0.0229920935821642,1.59472891974989,0.429761029993021
2,0.35,270,0.349,0.056,-0.2,0.588865003337597,0.0237437002503765,1.63110125248631,0.45155421841124
2,0.35,270,0.349,0.056,0,0.585561660732118,0.0163756694552283,1.46011807439028,0.3567281275579
2,0.35,270,0.349,0.056,0.2,0.610927769841265,0.0220374241646714,1.94258425874012,0.528753919518084
2,0.35,270,0.349,0.056,0.4,0.596577790070531,0.0160080375994791,1.90654303549156,0.267586095090261
2,0.35,270,0.349,0.056,0.6,0.578755447893187,0.00842977295794159,1.70577701431919,0.14546093145363
2,0.35,270,0.349,0.056,0.8,0.560674056589661,0.00673243967138997,1.34721838963839,0.11537632388268
2,0.35,270,0.349,0.056,1,0.552448342073099,0.00509254435092528,1.44011436171817,0.226442203179204
2,0.35,270,0.349,0.056,1.2,0.548837495830695,0.0092173848825563,1.38254339619137,0.164930366074409
2,0.35,270,0.349,0.056,1.4,0.551287045101858,0.0173745538745926,1.99289577226214,0.701019530750306
2,0.35,270,0.349,0.056,1.6,0.542007970680095,0.0174821906360552,1.76929792476371,0.629055339941454
2,0.35,270,0.349,0.056,1.8,0.538067376144191,0.0162207290795894,1.78297142061518,0.54931832414212
2,0.35,270,0.349,0.056,2,0.513848444308162,0.0247266941660973,1.28628170193819,0.555290028503555
2,0.35,NA,0.349,0.056,-2,0.506332515922086,0.00505700571800477,0.603426575908954,0.137778350602954
2,0.35,NA,0.349,0.056,-1.8,0.509791086344283,0.00338526934620353,0.468126898546592,0.186560074839301
2,0.35,NA,0.349,0.056,-1.6,0.509791086344283,0.00338526934620353,0.468126898546592,0.186560074839301
2,0.35,NA,0.349,0.056,-1.4,0.51260884983398,0.00776605347838746,0.66839839900602,0.281329035595906
2,0.35,NA,0.349,0.056,-1.2,0.527749795993801,0.0116462842682089,0.974895327892287,0.223039675063852
2,0.35,NA,0.349,0.056,-1,0.538350018443357,0.00896355515085244,0.838282801543936,0.144746170875643
2,0.35,NA,0.349,0.056,-0.8,0.541987573720896,0.0062564461687,0.710328979375142,0.117912887090599
2,0.35,NA,0.349,0.056,-0.6,0.561015026748826,0.00647874533137908,0.973285970113566,0.158644959067259
2,0.35,NA,0.349,0.056,-0.4,0.583468440629691,0.0133712301244304,1.36662196539666,0.323100957467025
2,0.35,NA,0.349,0.056,-0.2,0.579039072037771,0.0231277628154464,1.41024626821197,0.401607965796995
2,0.35,NA,0.349,0.056,0,0.590346468692817,0.0258683356584556,1.52920407213473,0.567139914587048
2,0.35,NA,0.349,0.056,0.2,0.593483249520576,0.0293650103651778,1.76051208185674,0.643281263103598
2,0.35,NA,0.349,0.056,0.4,0.591607533830893,0.0209846787182255,1.82201781732945,0.479824102946939
2,0.35,NA,0.349,0.056,0.6,0.588290814751272,0.0239683392810616,1.77705416046593,0.512009998062737
2,0.35,NA,0.349,0.056,0.8,0.59541207081947,0.0220768215616961,2.02572659243705,0.453270013169348
2,0.35,NA,0.349,0.056,1,0.577201094160844,0.0188655816131566,1.92767798565065,0.578381724742418
2,0.35,NA,0.349,0.056,1.2,0.550598457129738,0.0201425363791952,1.41212573589069,0.604787748356386
2,0.35,NA,0.349,0.056,1.4,0.545287698564718,0.0192000323092674,1.74804202129554,0.681623728594132
2,0.35,NA,0.349,0.056,1.6,0.529738528630989,0.0182709162843984,1.22135043127268,0.655962055619479
2,0.35,NA,0.349,0.056,1.8,0.518733591443615,0.0107996110513568,1.01737119858701,0.439386613112707
2,0.35,NA,0.349,0.056,2,0.513541959077031,0.00295773169780257,1.252654905037,0.468349682418531
2,0.4,270,0.349,0.056,-2,0.505128205128205,NA,0.42442318842357,NA
2,0.4,270,0.349,0.056,-1.8,0.510994912911692,0.00274363325589977,0.73095359097929,0.242564151876927
2,0.4,270,0.349,0.056,-1.6,0.513706571322992,0.003168738695856,0.54495670219178,0.196230132040595
2,0.4,270,0.349,0.056,-1.4,0.52457663714321,0.00790964812257942,0.790207805495975,0.175949873348097
2,0.4,270,0.349,0.056,-1.2,0.531042895630394,0.0119742629187648,0.941785709879658,0.214476223692179
2,0.4,270,0.349,0.056,-1,0.548490693775587,0.0103302464967617,0.909544619361391,0.234686894773587
2,0.4,270,0.349,0.056,-0.8,0.5633174941763,0.018891309637929,1.24997107270545,0.445839987901724
2,0.4,270,0.349,0.056,-0.6,0.57612639569215,0.0207251924307743,1.37555950002226,0.478373802682739
2,0.4,270,0.349,0.056,-0.4,0.562628968865865,0.0164033495548818,0.981764453566655,0.327400110056548
2,0.4,270,0.349,0.056,-0.2,0.561131420920813,0.0237202462287051,1.04332735920004,0.434938912409306
2,0.4,270,0.349,0.056,0,0.571321647213988,0.0278386032209968,1.07739568596309,0.524675568004748
2,0.4,270,0.349,0.056,0.2,0.586501942706733,0.0267449321592082,1.3985721725435,0.516077734228447
2,0.4,270,0.349,0.056,0.4,0.581543403353487,0.0304369781070845,1.67976628761949,0.470449116822414
2,0.4,270,0.349,0.056,0.6,0.575751194949167,0.0330831177267882,1.6391591088893,0.688791026354618
2,0.4,270,0.349,0.056,0.8,0.576249221157565,0.0321318511942982,1.80485840571413,0.58773727938712
2,0.4,270,0.349,0.056,1,0.56893394298333,0.0163191822630585,1.90735069671394,0.439028939999957
2,0.4,270,0.349,0.056,1.2,0.55326977181348,0.01571293680891,1.85746743280813,0.473723588926412
2,0.4,270,0.349,0.056,1.4,0.551560933999299,0.0148543385558529,2.62748951930078,0.636386770231483
2,0.4,270,0.349,0.056,1.6,0.531741535795977,0.0096522828440864,2.37763276282842,0.555539198138034
2,0.4,270,0.349,0.056,1.8,0.526658002821602,0.00819017672470451,2.65878301212714,0.658111131555563
2,0.4,270,0.349,0.056,2,0.51932086774152,0.0167689698786658,2.83000123006075,0.556231894546971
2,0.4,NA,0.349,0.056,-2,0.490314769975787,NA,1.06509265739912,NA
2,0.4,NA,0.349,0.056,-1.8,0.504074974163785,0.0137602041879983,0.664895510168186,0.400197147230935
2,0.4,NA,0.349,0.056,-1.6,0.514387077080302,0.0113474877136081,0.898251764847501,0.0497718519706944
2,0.4,NA,0.349,0.056,-1.4,0.506693752285029,0.0108696258348222,1.01629200316749,0.0909920786654573
2,0.4,NA,0.349,0.056,-1.2,0.510536200021297,0.0169600126987191,1.14151186988191,0.0826900039013734
2,0.4,NA,0.349,0.056,-1,0.517585938219239,0.0209151059958695,0.970909093184804,0.141211528151261
2,0.4,NA,0.349,0.056,-0.8,0.526949660168219,0.0215054100540344,1.00652002410571,0.256249119507333
2,0.4,NA,0.349,0.056,-0.6,0.534140788533351,0.018223325588829,0.754099747306735,0.200637133288136
2,0.4,NA,0.349,0.056,-0.4,0.549170439467595,0.0167873980817787,0.71969212210075,0.212395009540854
2,0.4,NA,0.349,0.056,-0.2,0.560753453910865,0.0163767595811558,0.973825323192832,0.328861543485026
2,0.4,NA,0.349,0.056,0,0.585370689973846,0.0297696683697359,1.71461671502599,0.50293849711527
2,0.4,NA,0.349,0.056,0.2,0.591642760911488,0.0298644312139419,1.82489206453378,0.551823627225551
2,0.4,NA,0.349,0.056,0.4,0.58155953468146,0.0321123853999635,1.95758882391149,0.56290255890956
2,0.4,NA,0.349,0.056,0.6,0.59558536081784,0.0250410320720904,2.09946171271821,0.576939245187839
2,0.4,NA,0.349,0.056,0.8,0.58298489956741,0.018105062198591,2.0223386747546,0.414312125238426
2,0.4,NA,0.349,0.056,1,0.555020283492883,0.0152676007644185,1.3667099230641,0.36629924308035
2,0.4,NA,0.349,0.056,1.2,0.541196111433925,0.0207132346859538,1.35256528125162,0.619089269506733
2,0.4,NA,0.349,0.056,1.4,0.536267447361292,0.0213112151574723,1.21657579409467,0.64084415810628
2,0.4,NA,0.349,0.056,1.6,0.528363826776534,0.0216347350270769,1.78946710386923,0.718870456881383
2,0.4,NA,0.349,0.056,1.8,0.524257768643991,0.0172822163028768,1.64954321066062,0.676415082899474
2,0.4,NA,0.349,0.056,2,0.523853066764516,0.013825044098856,2.89691204480421,0.876441229413636
2,0.45,270,0.349,0.056,-2,0.506070970314884,0.00433529320982449,0.265638262394916,0.133210730196535
2,0.45,270,0.349,0.056,-1.8,0.515455940491053,0.00854855145148271,0.351169632017646,0.322773779570464
2,0.45,270,0.349,0.056,-1.6,0.520047744807567,0.00597464297050041,0.631694730232938,0.2372459632834
2,0.45,270,0.349,0.056,-1.4,0.524042499757962,0.00801508449414863,0.579943397117053,0.215315072432685
2,0.45,270,0.349,0.056,-1.2,0.536829414195656,0.00848884245810459,0.753792343205282,0.239133810824446
2,0.45,270,0.349,0.056,-1,0.532599601592009,0.00882463070749561,0.643497949450728,0.294534057153802
2,0.45,270,0.349,0.056,-0.8,0.531273869931168,0.019596014890261,1.03634241895094,0.186268428768369
2,0.45,270,0.349,0.056,-0.6,0.561451521608607,0.0188631124447698,1.15767450244763,0.233502629822646
2,0.45,270,0.349,0.056,-0.4,0.584558014293596,0.0222539916104148,1.24012936313034,0.488297190720827
2,0.45,270,0.349,0.056,-0.2,0.598926049986866,0.0230358112198876,1.4257662231266,0.536095500387663
2,0.45,270,0.349,0.056,0,0.593806674857946,0.00919475619197897,1.35798978541974,0.372222162414505
2,0.45,270,0.349,0.056,0.2,0.597893057409101,0.0129038880997221,1.56285205705602,0.44278712377063
2,0.45,270,0.349,0.056,0.4,0.60651123726378,0.0152738844697169,1.85916092709506,0.482590474058232
2,0.45,270,0.349,0.056,0.6,0.610810510708986,0.018150663314913,2.19714519997556,0.571790670492503
2,0.45,270,0.349,0.056,0.8,0.587407101861217,0.0267185389482784,2.35134908290862,0.693059905480929
2,0.45,270,0.349,0.056,1,0.585193784414406,0.01877878466149,2.43246126561729,0.802244552268136
2,0.45,270,0.349,0.056,1.2,0.579047370126453,0.00994763175259762,2.66446885506332,0.551821698438588
2,0.45,270,0.349,0.056,1.4,0.551777656786104,0.00665408383926947,2.0325285034271,0.533551198795176
2,0.45,270,0.349,0.056,1.6,0.537966278264227,0.0149177798191143,1.94339657088902,0.573631170908087
2,0.45,270,0.349,0.056,1.8,0.512949727165141,0.0181085234741226,1.37456245701991,0.723492206773635
2,0.45,270,0.349,0.056,2,0.515071098887988,0.0146759017159669,1.92239443472876,0.929039083901593
2,0.45,NA,0.349,0.056,-2,0.511921286579841,0.00388667594943304,0.595207191591953,0.479277970929665
2,0.45,NA,0.349,0.056,-1.8,0.508522028236207,0.00728593429306712,0.827272679646406,0.247212482875213
2,0.45,NA,0.349,0.056,-1.6,0.510226536455366,0.00333914556018296,0.801919323477681,0.122865455604718
2,0.45,NA,0.349,0.056,-1.4,0.502071202668733,0.00726963336874345,0.613143974133276,0.217507434668149
2,0.45,NA,0.349,0.056,-1.2,0.512835594740416,0.00940196980098674,0.683908585974644,0.204586949227623
2,0.45,NA,0.349,0.056,-1,0.51610667236271,0.0147019886883382,1.02149655641667,0.18995812710236
2,0.45,NA,0.349,0.056,-0.8,0.529728015619651,0.012540577719853,0.850637341851933,0.0957087011588149
2,0.45,NA,0.349,0.056,-0.6,0.548259597396482,0.0111181317478122,0.978455842058879,0.226655829784524
2,0.45,NA,0.349,0.056,-0.4,0.581863374219725,0.0213137484173462,1.42342243535182,0.323789377117807
2,0.45,NA,0.349,0.056,-0.2,0.596907951874101,0.0280910797915931,1.71198209725547,0.48274541967794
2,0.45,NA,0.349,0.056,0,0.601714383899646,0.0291510384277337,1.85344213798759,0.416767416424088
2,0.45,NA,0.349,0.056,0.2,0.598675639137358,0.0157166169172656,1.84237551252774,0.244943028689521
2,0.45,NA,0.349,0.056,0.4,0.606598917447887,0.0151907239181609,2.07267859831797,0.261687162320258
2,0.45,NA,0.349,0.056,0.6,0.606407243207868,0.00574193133039196,2.33757275801598,0.311377385131833
2,0.45,NA,0.349,0.056,0.8,0.603590132274889,0.00756025181923078,2.63151756501319,0.505186979725226
2,0.45,NA,0.349,0.056,1,0.593221122433891,0.0163046788367047,2.58565951864415,0.62179060376172
2,0.45,NA,0.349,0.056,1.2,0.556507197411034,0.0102138849992595,1.81872632619034,0.45066917981094
2,0.45,NA,0.349,0.056,1.4,0.548369777884245,0.00977002067853397,1.79768706103144,0.569617668438096
2,0.45,NA,0.349,0.056,1.6,0.543268184075202,0.00799679474562215,2.17582968512742,0.482853974385151
2,0.45,NA,0.349,0.056,1.8,0.525421714562299,0.00325052548473132,1.76317777875116,0.439392067689617
2,0.45,NA,0.349,0.056,2,0.521195486333778,0.00243959976933955,2.1715516119782,0.410024609498114
2,0.5,270,0.349,0.056,-2,0.507698740352187,0.00204547402052896,0.407641149550018,0.238995102519454
2,0.5,270,0.349,0.056,-1.8,0.516492710201434,0.00674849582871728,0.785241813696606,0.138605561627135
2,0.5,270,0.349,0.056,-1.6,0.527864658248612,0.00228609552023212,0.629156028540721,0.11712761212377
2,0.5,270,0.349,0.056,-1.4,0.527598101435457,0.00770673076818058,0.804933263423897,0.147860107046951
2,0.5,270,0.349,0.056,-1.2,0.537874356772669,0.00542961769634047,1.15407484945096,0.165723188860953
2,0.5,270,0.349,0.056,-1,0.542723851770101,0.00397450929416388,1.23001031835281,0.192603742501584
2,0.5,270,0.349,0.056,-0.8,0.554100775469854,0.00513283591311024,1.2868156570072,0.118453903538877
2,0.5,270,0.349,0.056,-0.6,0.566515874755522,0.00979033765412235,1.37477171448755,0.170010980267552
2,0.5,270,0.349,0.056,-0.4,0.580835168370242,0.0153593913702969,1.37999546295582,0.194564188990683
2,0.5,270,0.349,0.056,-0.2,0.57922882852353,0.0198368950386367,1.31236494765064,0.349343959138423
2,0.5,270,0.349,0.056,0,0.570235453699874,0.0213261975857101,1.13057061952799,0.157940711471734
2,0.5,270,0.349,0.056,0.2,0.586590092395009,0.0237346575159352,1.349263036851,0.288177421424557
2,0.5,270,0.349,0.056,0.4,0.59327980846955,0.0214841211592764,1.78154368888012,0.526313807108893
2,0.5,270,0.349,0.056,0.6,0.584138502960546,0.0148783357461888,1.71766310823304,0.419707170648749
2,0.5,270,0.349,0.056,0.8,0.590826761287759,0.00686556755543532,2.02406722167718,0.317057844737114
2,0.5,270,0.349,0.056,1,0.577678015412732,0.0105469508532566,1.76246773736402,0.199128600187781
2,0.5,270,0.349,0.056,1.2,0.565515443203859,0.0131107898469619,2.12744271147582,0.500839234722063
2,0.5,270,0.349,0.056,1.4,0.54923621709265,0.00954398375979737,1.90965752071674,0.439629422514595
2,0.5,270,0.349,0.056,1.6,0.537094572853034,0.0130032926194478,1.20453604282379,0.487005356870971
2,0.5,270,0.349,0.056,1.8,0.545824372841107,0.0157646870308592,1.50278003528063,0.625870100738157
2,0.5,270,0.349,0.056,2,0.531851042750315,0.0118449961372278,1.04345508970236,0.52601884678743
2,0.5,NA,0.349,0.056,-2,0.506018422208353,0.00183181933754012,0.47204978967892,0.085777088970521
2,0.5,NA,0.349,0.056,-1.8,0.508105945033863,0.00146343295656803,0.221687746586071,0.153708588776943
2,0.5,NA,0.349,0.056,-1.6,0.509372646510185,0.00326414217245262,0.329537192686973,0.278323459698823
2,0.5,NA,0.349,0.056,-1.4,0.511330233518554,0.00717703423147648,0.712992631487507,0.235647292320049
2,0.5,NA,0.349,0.056,-1.2,0.516711093964437,0.00832347725645743,0.725892549699503,0.209524340051744
2,0.5,NA,0.349,0.056,-1,0.542130600876491,0.00930848299836301,0.803114434656775,0.245464955503126
2,0.5,NA,0.349,0.056,-0.8,0.561804984738395,0.0126777904129717,1.07092117547858,0.249854225746708
2,0.5,NA,0.349,0.056,-0.6,0.575986818003712,0.0194854560524845,1.25697803218985,0.328884882662726
2,0.5,NA,0.349,0.056,-0.4,0.583582119948614,0.00483979948470154,1.41235770857877,0.136527343619043
2,0.5,NA,0.349,0.056,-0.2,0.595086746242858,0.0155471204585714,1.63090798930496,0.301113070071963
2,0.5,NA,0.349,0.056,0,0.605862473974309,0.0105450695438404,1.73974753475438,0.228236337322393
2,0.5,NA,0.349,0.056,0.2,0.611754722176945,0.0222102815454969,1.90646301021558,0.471989880057464
2,0.5,NA,0.349,0.056,0.4,0.628787518345879,0.00806415777163563,2.5610997663905,0.283955762882292
2,0.5,NA,0.349,0.056,0.6,0.601587523523666,0.014791897782927,2.18240469861158,0.413132075390072
2,0.5,NA,0.349,0.056,0.8,0.602513590514181,0.00888266901645373,2.55271591033605,0.202479725174726
2,0.5,NA,0.349,0.056,1,0.589419893766707,0.00905504761673939,2.43701620463439,0.204867126145255
2,0.5,NA,0.349,0.056,1.2,0.566728636155448,0.00888916746145097,1.96705157120237,0.248664714474866
2,0.5,NA,0.349,0.056,1.4,0.567105442719546,0.0117384412069302,2.57372173343641,0.626693088312876
2,0.5,NA,0.349,0.056,1.6,0.549393443126292,0.0121037567838031,2.07921073402503,0.64244196428216
2,0.5,NA,0.349,0.056,1.8,0.540342902051835,0.0152835228512553,1.85143147514186,0.719061055718905
2,0.5,NA,0.349,0.056,2,0.526387180516444,0.00949215182015176,2.27621328204742,0.819389839245268
