"k","alpha","ntop","lambda","nu","mean_cindex","se_cindex","optimal_z_cutpoint","mean_cindex_dichot","se_cindex_dichot","mean_abs_logrank_z","se_abs_logrank_z"
2,0.1,NA,0.3,0.056,0.640181067779571,0.0121537939799257,1.6,0.548878122672053,0.0116717699933059,2.43102247663304,0.662455304986431
3,0.1,NA,0.3,0.056,0.63375199895752,0.0179388684685771,1,0.591748079222378,0.0134046312013689,2.47082274279945,0.426810197321741
4,0.1,NA,0.3,0.056,0.649053857344273,0.00980316895414141,1.2,0.583924438514207,0.0122348506916832,2.74965044076425,0.558157742821723
5,0.1,NA,0.3,0.056,0.631516253704887,0.0151948146549215,1.4,0.570327064667081,0.0147865039530126,2.86405360624931,0.567800241117863
6,0.1,NA,0.3,0.056,0.652720488437067,0.0129267098797613,0.6,0.606107577806019,0.00431514314483346,2.41158031425781,0.213474206492652
7,0.1,NA,0.3,0.056,0.649342682517313,0.00532899509788154,0.6,0.613720429863669,0.017599690105279,2.48418046088066,0.505902669745618
8,0.1,NA,0.3,0.056,0.650147374380428,0.0131849471926641,1.2,0.578234052777314,0.0110319460845161,2.59380840267919,0.432046948153629
9,0.1,NA,0.3,0.056,0.657821900834875,0.00996340059123387,1.6,0.550056813987181,0.0125939656794829,2.63391500947282,0.649654630748801
10,0.1,NA,0.3,0.056,0.646984139034022,0.0120061588864867,1.4,0.579876446885319,0.0136446336810223,2.93100290430627,0.518681099797212
11,0.1,NA,0.3,0.056,0.651010419386171,0.00731702095898428,1.4,0.577419260160903,0.0130878941446437,2.66080142810045,0.336010138509367
12,0.1,NA,0.3,0.056,0.644134163725247,0.0112172830309104,1,0.600803872614419,0.0101357037910736,2.87858274582168,0.4323145246673
2,0.15,NA,0.3,0.056,0.612170449958216,0.0142906126929368,1,0.591333176945144,0.0179668141356943,2.52169159094221,0.685804315336596
3,0.15,NA,0.3,0.056,0.641821305896607,0.00835587955171796,2,0.531304525192187,0.00608453263404303,3.29798926434343,0.289529095164644
4,0.15,NA,0.3,0.056,0.644524730923746,0.00971524805455155,0.8,0.586713644889079,0.0104676503141948,2.29973166117744,0.441869179281947
5,0.15,NA,0.3,0.056,0.661552757366342,0.00934304108196287,0.8,0.611177190196645,0.0125603358290113,3.07059902902983,0.495288817943067
6,0.15,NA,0.3,0.056,0.659101002917856,0.00685943086599023,2,0.527959032071066,0.0152382048505478,2.77468391374392,0.724704212111798
7,0.15,NA,0.3,0.056,0.656685678869849,0.00736586189497598,1,0.611188155064014,0.00832550355414204,3.30327481061551,0.338237850553688
8,0.15,NA,0.3,0.056,0.650342279072724,0.00729921300560562,1.4,0.573417636340741,0.0139279352943666,2.56528924400841,0.386267241399913
9,0.15,NA,0.3,0.056,0.660021076763585,0.00963265277913523,0.2,0.629510020942976,0.00728613379383611,2.4967140538323,0.328428249126542
10,0.15,NA,0.3,0.056,0.653211751305125,0.0119076642617021,1,0.598409112295499,0.0175781246913889,2.79981623912668,0.592757121877404
11,0.15,NA,0.3,0.056,0.648537928251271,0.00989205951043074,1.4,0.575874551922876,0.0141364240390407,2.84974516478712,0.489289687941035
12,0.15,NA,0.3,0.056,0.664071316632583,0.0158048323671304,1,0.592022200909131,0.0123795441600071,2.77421688412382,0.530312038254042
2,0.2,NA,0.3,0.056,0.634776758823857,0.0161688542107646,1.8,0.534781499197039,0.00550346605381741,2.38927667513004,0.525516965824413
3,0.2,NA,0.3,0.056,0.646925194182597,0.0101946479608428,2,0.540870735364589,0.00719057973382455,3.57071395806968,0.872179259929568
4,0.2,NA,0.3,0.056,0.646892164775249,0.0111157010339321,1,0.585561898702493,0.00864741601793551,2.50851692616089,0.372280151846385
5,0.2,NA,0.3,0.056,0.651205912793128,0.0161189787452763,0.8,0.606120738468716,0.0151776606170739,2.80222400418763,0.520927801510028
6,0.2,NA,0.3,0.056,0.663293463536341,0.00632112751378061,1,0.597345906187974,0.0171834222604191,2.75099179642115,0.627867487660992
7,0.2,NA,0.3,0.056,0.6596141642689,0.0135838982874611,0.8,0.62273385009966,0.0184604580142777,3.04325557813352,0.618222158371366
8,0.2,NA,0.3,0.056,0.656921245872032,0.0141396612994032,1.4,0.576180394755541,0.00790108211962874,3.2607630669707,0.389701187768609
9,0.2,NA,0.3,0.056,0.651986063559865,0.00677581531994983,1.6,0.556764161801253,0.0153053300685508,2.78020895101021,0.706277844626573
10,0.2,NA,0.3,0.056,0.655254449777052,0.00781986878389975,1.2,0.592557082336623,0.0116539906806464,3.00412337754563,0.329098703713838
11,0.2,NA,0.3,0.056,0.659577053877459,0.0145456702167704,1,0.603064262542607,0.013570048296209,2.78758260627767,0.435251038101582
12,0.2,NA,0.3,0.056,0.663385562240628,0.00911770493184935,0.2,0.634438749522114,0.00580626019228016,2.48370492935003,0.225810313979744
2,0.25,NA,0.3,0.056,0.661884901633075,0.00539369763765362,1,0.594570072528748,0.00972944593595261,2.70424769864649,0.303435932324605
3,0.25,NA,0.3,0.056,0.652626576283177,0.00319382046163267,1.4,0.57970398320116,0.00904581396879054,3.07671187757299,0.441627652259385
4,0.25,NA,0.3,0.056,0.661293095444037,0.0102578692211639,0.8,0.59925404231883,0.0188721840445272,2.53772715406103,0.717028565632342
5,0.25,NA,0.3,0.056,0.657152538599006,0.0117035521728928,1.4,0.573563987484447,0.0160644592966197,2.90511702250295,0.625960422361332
6,0.25,NA,0.3,0.056,0.661108373413266,0.01020946356795,1.2,0.590197010568815,0.00682028153921826,3.13992290968504,0.214129733371122
7,0.25,NA,0.3,0.056,0.650337686843089,0.00786513052797813,1.6,0.553008463033323,0.0117748758672789,2.80826809174928,0.519973875369193
8,0.25,NA,0.3,0.056,0.656619461287777,0.0107604607581236,1.2,0.579668333955539,0.0120824425163075,2.66607922507112,0.562653977958058
9,0.25,NA,0.3,0.056,0.656928962299981,0.0114214611560581,0.6,0.621767716307262,0.0253746729270107,3.03179508380743,0.796031380751879
10,0.25,NA,0.3,0.056,0.653187135833617,0.00990418466552342,1.4,0.56143794157833,0.0143274941691867,3.22587233352986,0.283247963088461
11,0.25,NA,0.3,0.056,0.668382304841736,0.01199953449572,1.6,0.547326601292109,0.00576559458520028,3.64534623818093,0.906564131967539
12,0.25,NA,0.3,0.056,0.655129328113882,0.010409560934231,1,0.589476846461035,0.0140869446946557,2.81881118665833,0.51140515766787
2,0.3,NA,0.3,0.056,0.639623401677787,0.0142085687421399,1.2,0.582475643409719,0.0105214004668213,3.17044372444878,0.504236177933743
3,0.3,NA,0.3,0.056,0.65349326747708,0.0138361760665769,1.2,0.585512486240496,0.0147297091141512,2.74252496269127,0.461127656009687
4,0.3,NA,0.3,0.056,0.660764630873507,0.00696664399564916,1.4,0.573886728732974,0.0127865508423918,3.21200398761455,0.421652293107519
5,0.3,NA,0.3,0.056,0.658469123461369,0.0133243607234091,1.4,0.565411805489667,0.0109550676927945,2.77087472730223,0.407701870297988
6,0.3,NA,0.3,0.056,0.661002308985726,0.0103737082772592,0.6,0.621667092610578,0.0201799477245369,2.92896903930912,0.740991407155966
7,0.3,NA,0.3,0.056,0.654097761235358,0.0159293717718644,1.4,0.572138619688693,0.00742613458878304,2.85321481534857,0.364006615700807
8,0.3,NA,0.3,0.056,0.654930006613037,0.0109311748965459,1.6,0.554045038270732,0.0071160013229294,3.29832587993675,0.463555407845461
9,0.3,NA,0.3,0.056,0.669405050746115,0.0164466900524837,1.8,0.565265562728744,0.010994253410529,3.6854107551883,0.450923109300446
10,0.3,NA,0.3,0.056,0.661269915378036,0.0136456061405455,1.4,0.558791597910126,0.0086010963423264,2.77016876084229,0.427607655496052
11,0.3,NA,0.3,0.056,0.659544560337325,0.0129766307769871,2,0.527706003714035,0.00105119975898394,3.56073292063945,0.147584141875097
12,0.3,NA,0.3,0.056,0.644876581351277,0.0118096255864825,1.6,0.550240538648166,0.0126374051954155,2.561683598064,0.660022960161983
2,0.35,NA,0.3,0.056,0.627576385093541,0.00952688773165828,1.2,0.579367464998901,0.00803599863726157,2.38170089042088,0.447459256165492
3,0.35,NA,0.3,0.056,0.660003018704859,0.00776968250484233,1,0.606636434901469,0.0179388504833095,3.0336324364728,0.624883468094491
4,0.35,NA,0.3,0.056,0.654057397988906,0.0110107809453329,1.4,0.570645859975535,0.00683962896609991,2.84610183818902,0.390560556491756
5,0.35,NA,0.3,0.056,0.655406584502305,0.0135020973370208,1.6,0.548293158970076,0.00620584550972066,2.59086256786876,0.382414761792938
6,0.35,NA,0.3,0.056,0.667550865451146,0.0146866833946824,1.4,0.568630537205684,0.00873461159810897,2.91935641279379,0.624900329311749
7,0.35,NA,0.3,0.056,0.661422514958528,0.0144269933988895,0.4,0.633580048513065,0.0155321794484236,2.63930196806971,0.490611615597039
8,0.35,NA,0.3,0.056,0.659959598560147,0.00590775485788088,2,0.537867281411551,0.00570527349139612,3.78057719195902,0.277407198453577
9,0.35,NA,0.3,0.056,0.661871252671803,0.014598205609858,1,0.596028400179318,0.0125100635935656,2.91701684644427,0.490531068279226
10,0.35,NA,0.3,0.056,0.666087491226293,0.0128670118311227,1.2,0.570811404472669,0.0142426491068582,2.8865933511845,0.784784013018688
11,0.35,NA,0.3,0.056,0.651999580939766,0.0096284712796763,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.35,NA,0.3,0.056,0.655561679618823,0.0143986951629276,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.4,NA,0.3,0.056,0.658577785410808,0.014704080984938,1,0.601671071383188,0.0100136564073561,2.92880503148064,0.404969967132127
3,0.4,NA,0.3,0.056,0.666202533697857,0.0137721987546827,1.4,0.579045796466685,0.00861527610411081,3.0723463599782,0.357242340433941
4,0.4,NA,0.3,0.056,0.654791154590484,0.0163881692265864,2,0.524672302241991,0.00390299096608693,2.88268236392156,0.674682074341037
5,0.4,NA,0.3,0.056,0.646512340828458,0.014231434022622,1.6,0.541109770978692,0.00862424955788395,2.56009421869485,0.607020602766581
6,0.4,NA,0.3,0.056,0.643880846307154,0.0126277132698151,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.4,NA,0.3,0.056,0.653281758053694,0.0118928730290324,1.8,0.531640497627698,0.0136792203411641,3.41757130411379,0.81851785560704
8,0.4,NA,0.3,0.056,0.656429429004075,0.0172236911995751,1.4,0.55526823484527,0.0115146904387812,3.68363624536837,1.04428155404342
9,0.4,NA,0.3,0.056,0.647934490840682,0.0103634492383323,2,0.537117452440033,0.00649067181325247,3.41217647431354,0.386190228558731
10,0.4,NA,0.3,0.056,0.649543625691079,0.0197745430401261,1,0.585211946682282,0.0155468829390555,2.73071157546225,0.598604732012202
11,0.4,NA,0.3,0.056,0.645519660592198,0.00779359981326757,2,0.530626780626781,NA,3.79836670287228,NA
12,0.4,NA,0.3,0.056,0.652496315131258,0.0149086130510335,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.45,NA,0.3,0.056,0.644513736372242,0.00937226385114876,1.6,0.553308807797927,0.00965681404510446,2.69528696095728,0.562554482766102
3,0.45,NA,0.3,0.056,0.654423245462352,0.0142189450420303,1.6,0.557429012615163,0.012850645509022,2.95372703975362,0.553962662723948
4,0.45,NA,0.3,0.056,0.659626724873153,0.0115782934079652,2,0.537432721808285,0.00341782551386921,2.93686605627889,0.568659996590011
5,0.45,NA,0.3,0.056,0.666787559082446,0.013474281299358,1.8,0.564518270539266,0.000933457501587178,4.23166736510664,0.942630200312438
6,0.45,NA,0.3,0.056,0.659798609660422,0.0149379196599086,0,0.652187751555099,0.0186057197059762,2.69892824903186,0.331227601887474
7,0.45,NA,0.3,0.056,0.640048889713197,0.018064775675257,2,0.527706504864677,0.00105097393352378,3.71510490943605,0.147398070991753
8,0.45,NA,0.3,0.056,0.647111633055401,0.0145772704700193,2,0.528456567047171,0.00217021357960956,3.87224813214078,0.0738814292685031
9,0.45,NA,0.3,0.056,0.646180645481039,0.0128733228481044,2,0.527659160067558,0.00148514417217499,3.47005929903622,0.164677705099166
10,0.45,NA,0.3,0.056,0.664433343657391,0.0130058974760778,2,0.540787323962679,0.0101605433358988,4.07509648033599,0.276729777463715
11,0.45,NA,0.3,0.056,0.665274618624838,0.0143908423950085,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.45,NA,0.3,0.056,0.652867640341146,0.0168800413336874,1.2,0.552531266828108,0.0107817699885625,2.2569061208911,0.712956068690225
2,0.5,NA,0.3,0.056,0.658444300560169,0.0124071551033303,1.4,0.573956613161156,0.00670161956006783,2.71913762122544,0.196108060227773
3,0.5,NA,0.3,0.056,0.652640814539414,0.0106984451698107,2,0.533832667774587,0.00765657908652689,3.24166014135042,0.419222428542045
4,0.5,NA,0.3,0.056,0.654672847548572,0.0119187834289719,2,0.527659828268414,0.00148483501057038,3.6758886174317,0.200939163796006
5,0.5,NA,0.3,0.056,0.650062628582786,0.0183514785234708,2,0.530626780626781,NA,3.79836670287228,NA
6,0.5,NA,0.3,0.056,0.660452295390189,0.0156562339222779,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.5,NA,0.3,0.056,0.653636211224412,0.0119307139899746,1.4,0.556163769154639,0.0129170734704979,3.09700263676921,0.332705584185199
8,0.5,NA,0.3,0.056,0.642799224658884,0.0183877955173512,2,0.530626780626781,NA,3.79836670287228,NA
9,0.5,NA,0.3,0.056,0.637515568321036,0.0137643440014179,2,0.529236657640123,0.00139012298665764,3.8155602441607,0.0171935412884237
10,0.5,NA,0.3,0.056,0.653633403207775,0.0179079496109684,1.4,0.555481717183158,0.00314496159920888,3.37481931378941,1.06144370286128
11,0.5,NA,0.3,0.056,0.646018540967378,0.0122548636946182,1.2,0.557134463490417,0.0133192114178235,2.41014298058877,0.650265219012513
12,0.5,NA,0.3,0.056,0.640756276114336,0.0141782777461992,1.6,0.534814770373306,0.00814146032707293,3.43572672901825,1.09125045615423
2,0.55,NA,0.3,0.056,0.653234032306046,0.0115266596700071,0.8,0.605434974215213,0.0151076762814975,2.56410186579967,0.591607529191714
3,0.55,NA,0.3,0.056,0.666825718428852,0.0154085728368914,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.55,NA,0.3,0.056,0.658328729002699,0.0112911291644928,1.6,0.538846833233223,0.0136446033609857,3.33890920265889,1.43420450776017
5,0.55,NA,0.3,0.056,0.661974621889581,0.0157766373155918,1.4,0.554264391559547,0.0120044388709398,2.75862227990472,0.57870281694927
6,0.55,NA,0.3,0.056,0.667343691977983,0.014042836733962,2,0.524672302241991,0.00390299096608693,2.88268236392156,0.674682074341037
7,0.55,NA,0.3,0.056,0.650895773282412,0.0216452941369084,1.4,0.53848524079198,0.00913524370057873,3.03137664931129,1.17680347220102
8,0.55,NA,0.3,0.056,0.647921264374638,0.013029591166463,2,0.530626780626781,NA,3.79836670287228,NA
9,0.55,NA,0.3,0.056,0.641511734196589,0.0100998010255781,1.8,0.541332646018474,0.00564010612484481,3.62801403126871,0.310322652310661
10,0.55,NA,0.3,0.056,0.646135753850679,0.0203854109105768,1.8,0.519632880116707,0.00734157044209351,2.46617525515545,1.1032533003255
11,0.55,NA,0.3,0.056,0.637658869095623,0.0180799576191441,2,0.530626780626781,NA,3.79836670287228,NA
12,0.55,NA,0.3,0.056,0.624312888761355,0.0193491666130353,2,0.540194906901068,0.00956812627428744,3.92902792402566,0.130661221153386
2,0.6,NA,0.3,0.056,0.661399844376174,0.0113133542491511,1.4,0.562186417402777,0.0135566048193787,2.62359012883269,0.473897651745935
3,0.6,NA,0.3,0.056,0.650676472768689,0.013857680948277,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.6,NA,0.3,0.056,0.646344143726865,0.0172584514274896,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
5,0.6,NA,0.3,0.056,0.64889055077383,0.0132007869762077,2,0.528456567047171,0.00217021357960956,3.87224813214078,0.0738814292685031
6,0.6,NA,0.3,0.056,0.651891506736127,0.0215011622474731,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.6,NA,0.3,0.056,0.657773181106286,0.0136768619933595,1,0.579211860846627,0.0104368895694187,2.68595765987258,0.401582253156448
8,0.6,NA,0.3,0.056,0.641387602474664,0.0102198987009769,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.6,NA,0.3,0.056,0.647659074906976,0.012551945672509,1.8,0.546762543502294,0.0101663011930051,4.64085159929041,0.697712448758525
10,0.6,NA,0.3,0.056,0.64710028760167,0.0169180372381186,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.6,NA,0.3,0.056,0.655170544030047,0.014412319530925,1.8,0.535565277271438,0.0141977559039171,2.52898398542584,1.5307051597532
12,0.6,NA,0.3,0.056,0.625644480303583,0.0160430228988516,2,0.530626780626781,NA,3.79836670287228,NA
2,0.65,NA,0.3,0.056,0.655120329851116,0.0132647691209938,1,0.598252135881218,0.0128732435025859,2.85653907836243,0.490080859871151
3,0.65,NA,0.3,0.056,0.662794529988828,0.0122611938152886,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.65,NA,0.3,0.056,0.653787120604029,0.0171807866151117,1.6,0.53865486100923,0.00705524672468378,3.3940484668036,1.05521575792284
5,0.65,NA,0.3,0.056,0.644726729541461,0.0132256190908087,1.8,0.532263944586219,0.00619759387531899,2.78879185102978,0.494377736983755
6,0.65,NA,0.3,0.056,0.649483660434626,0.0205663995641216,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.65,NA,0.3,0.056,0.661009781717885,0.0151691356206299,1.4,0.541753712391983,0.00659168868585333,3.42886048822422,1.08714906926752
8,0.65,NA,0.3,0.056,0.651429506614146,0.0150778447206364,2,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
9,0.65,NA,0.3,0.056,0.639185635116456,0.0213612620815197,1.6,0.517860860804376,0.00548537881293389,2.15098391922064,0.841385464925514
10,0.65,NA,0.3,0.056,0.632161236055254,0.0194396284969528,2,0.530626780626781,NA,3.79836670287228,NA
11,0.65,NA,0.3,0.056,0.635850574935696,0.0169217094741394,1.8,0.532992363065447,0.0085913897836028,2.96357391876694,0.984828837341686
12,0.65,NA,0.3,0.056,0.635185391367441,0.0196731579339954,2,0.530626780626781,NA,3.79836670287228,NA
2,0.7,NA,0.3,0.056,0.652770957380252,0.0113775119285915,2,0.528568141121355,0.00145169204817741,2.71332163065374,0.540864622864612
3,0.7,NA,0.3,0.056,0.659884469593021,0.0107364930106104,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.7,NA,0.3,0.056,0.648007460106368,0.0132638167755771,1.6,0.542829843434649,0.00923062009251032,3.14758873673516,0.286314895691763
5,0.7,NA,0.3,0.056,0.653277853136835,0.0084630314835127,1.4,0.546444361743748,0.0102957874264562,3.1438086152693,0.644786061577332
6,0.7,NA,0.3,0.056,0.643040378483061,0.0105705547748058,1.8,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
7,0.7,NA,0.3,0.056,0.650428666873459,0.0136863815161341,1.4,0.554670344334373,0.0103618951902024,2.58678042914889,0.63784339287942
8,0.7,NA,0.3,0.056,0.636433886143888,0.0163874164734645,1.2,0.550064417524681,0.00998757947587061,2.55142007580074,0.741769176710183
9,0.7,NA,0.3,0.056,0.643368756992264,0.01742305310803,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.7,NA,0.3,0.056,0.631652803740844,0.0142985726771083,2,0.530626780626781,NA,3.79836670287228,NA
